author|date|num_likes|num_retweets|num_comments|num_replies
@falas6eenee|Dec 30, 2023 · 7:03 PM UTC|2|2|1|
@factjotv|Dec 30, 2023 · 7:03 PM UTC||||
@worldveiwinai|Dec 30, 2023 · 7:03 PM UTC||||
@IFyou_611|Dec 30, 2023 · 7:03 PM UTC|126|135|4|3
@ASGufran11|Dec 30, 2023 · 7:03 PM UTC||||
@joud_ahme|Dec 30, 2023 · 7:03 PM UTC||||
@falas6eenee|Dec 30, 2023 · 7:03 PM UTC||2|1|
@BotNews18|Dec 30, 2023 · 7:03 PM UTC|5|3||
@NidalAwartany|Dec 30, 2023 · 7:03 PM UTC||||
@SanaIssaX|Dec 30, 2023 · 7:03 PM UTC||||
@OussamaMezian10|Dec 30, 2023 · 7:02 PM UTC|1|||
@tenphihik|Dec 30, 2023 · 7:02 PM UTC||||
@KHALILAMGA|Dec 30, 2023 · 7:02 PM UTC|35|23|5|1
@EviesSantiago|Dec 30, 2023 · 7:02 PM UTC|932|269|120|10
@Kaya44_4434|Dec 30, 2023 · 7:02 PM UTC||||
@GltChristian|Dec 30, 2023 · 7:02 PM UTC||1|1|
@jang_akhbar|Dec 30, 2023 · 7:02 PM UTC|22|2||
@theglobal202|Dec 30, 2023 · 7:02 PM UTC|2|||
@Alya_Alyassi|Dec 30, 2023 · 7:02 PM UTC||||
@Palestine972|Dec 30, 2023 · 7:02 PM UTC|1|||
@RobertAWiseman|Dec 30, 2023 · 7:02 PM UTC|2|||
@Moody2145|Dec 30, 2023 · 7:01 PM UTC|2|1||
@islamcagi1979|Dec 30, 2023 · 7:01 PM UTC|5|2||1
@RTweetos2|Dec 30, 2023 · 7:01 PM UTC||||
@Honest6507|Dec 30, 2023 · 7:01 PM UTC|11|9|1|1
@monicagprieto|Dec 30, 2023 · 7:01 PM UTC|49|44||
@StrickFree|Dec 30, 2023 · 7:01 PM UTC||||
@MaTohame|Dec 30, 2023 · 7:01 PM UTC|1|||
@Eye_On_Gaza|Dec 30, 2023 · 7:01 PM UTC||||
@HusseinQuds|Dec 30, 2023 · 7:01 PM UTC|1|||
@aboyaman56|Dec 30, 2023 · 7:01 PM UTC||||
@TheMaamoun|Dec 30, 2023 · 7:01 PM UTC||||
@ArnoldCarton|Dec 30, 2023 · 7:01 PM UTC|6|||
@rima_allaham123|Dec 30, 2023 · 7:01 PM UTC|4||1|
@BravoCharlie322|Dec 30, 2023 · 7:01 PM UTC|1|1|1|
@tv7israelnews|Dec 30, 2023 · 7:01 PM UTC|14|4|4|
@hazemalzumaili|Dec 30, 2023 · 7:01 PM UTC||||
@mike250067|Dec 30, 2023 · 7:00 PM UTC|2||1|
@BashTheFash161|Dec 30, 2023 · 7:00 PM UTC|8|7||
@Rachael_Swindon|Dec 30, 2023 · 7:00 PM UTC|187|452|14|1
@Esraa48999624|Dec 30, 2023 · 7:00 PM UTC|5|8|2|1
@Shaheen00111|Dec 30, 2023 · 7:00 PM UTC||||
@PalinfoFr|Dec 30, 2023 · 7:00 PM UTC|2||1|
@IsraSalhin|Dec 30, 2023 · 7:00 PM UTC||||
@salehw|Dec 30, 2023 · 7:00 PM UTC||||
@AnanymousMarine|Dec 30, 2023 · 7:00 PM UTC||||
@Islami_World786|Dec 30, 2023 · 7:00 PM UTC|14|15|7|1
@JohnJohn878937|Dec 30, 2023 · 7:00 PM UTC||||
@Aqsamanzoor786|Dec 30, 2023 · 7:00 PM UTC|1|||
@UNRWAes|Dec 30, 2023 · 7:00 PM UTC|59|79|30|1
@isd2208|Dec 30, 2023 · 7:00 PM UTC|1|||
@joeymush|Dec 30, 2023 · 7:00 PM UTC||||
@MiddleEastEyeFr|Dec 30, 2023 · 7:00 PM UTC|1|||
@CFortunee|Dec 30, 2023 · 7:00 PM UTC|||1|
@ReporteBNW|Dec 30, 2023 · 7:00 PM UTC||2||
@PibEnglish|Dec 30, 2023 · 7:00 PM UTC|2|||
@Pbi_Fr|Dec 30, 2023 · 7:00 PM UTC|4|2|2|
@nouvelleaubefr|Dec 30, 2023 · 7:00 PM UTC|1,762|406|490|84
@LandHeist|Dec 30, 2023 · 7:00 PM UTC|1|||
@AktharSeha|Dec 30, 2023 · 7:00 PM UTC|2|||
@quranradio|Dec 30, 2023 · 7:00 PM UTC||||
@GiggityGigga|Dec 30, 2023 · 6:59 PM UTC|2|||
@Muhamma66749444|Dec 30, 2023 · 6:59 PM UTC||||
@ItsMo_Lool|Dec 30, 2023 · 6:59 PM UTC||||
@BeeyongSison|Dec 30, 2023 · 6:59 PM UTC|2|1||
@Newslink7com|Dec 30, 2023 · 6:59 PM UTC|2|1||
@BMEilouch|Dec 30, 2023 · 6:59 PM UTC||||
@Guide_en_Israel|Dec 30, 2023 · 6:59 PM UTC|573|189|252|13
@BeardedBrownMa1|Dec 30, 2023 · 6:59 PM UTC||||
@RobertAWiseman|Dec 30, 2023 · 6:59 PM UTC||||
@Sam_anui93|Dec 30, 2023 · 6:58 PM UTC|1|2||1
@OnlinePalEng|Dec 30, 2023 · 6:58 PM UTC|666|422|46|9
@NanaSamida|Dec 30, 2023 · 6:57 PM UTC||||
@Moqbelmamh|Dec 30, 2023 · 6:57 PM UTC||||
@factjotv|Dec 30, 2023 · 6:57 PM UTC|2|||
@saywhatworld|Dec 30, 2023 · 6:57 PM UTC|1|||
@AyaKadiri90|Dec 30, 2023 · 6:57 PM UTC||||
@mikelayestaran|Dec 30, 2023 · 6:57 PM UTC|47|25|2|
@DamiyenR|Dec 30, 2023 · 6:57 PM UTC|3|3||
@insnkr07|Dec 30, 2023 · 6:57 PM UTC|1|||
@Aurelientache|Dec 30, 2023 · 6:57 PM UTC|1,866|673|407|17
@_AlBasha_m|Dec 30, 2023 · 6:57 PM UTC||||
@observatoiregeo|Dec 30, 2023 · 6:57 PM UTC||||
@ache_memories|Dec 30, 2023 · 6:57 PM UTC|3||1|1
@baphometx|Dec 30, 2023 · 6:57 PM UTC|8|4||
@BashTheFash161|Dec 30, 2023 · 6:57 PM UTC|4|2||
@appyAB171581|Dec 30, 2023 · 6:56 PM UTC||||
@Muhamma66749444|Dec 30, 2023 · 6:56 PM UTC||||
@amooni650|Dec 30, 2023 · 6:56 PM UTC|2|||1
@LqmhNsr57948|Dec 30, 2023 · 6:56 PM UTC|8|5||
@AlghafriYousuf|Dec 30, 2023 · 6:56 PM UTC||||
@NabilaRamdani|Dec 30, 2023 · 6:56 PM UTC|1|1||1
@azizzerrouki22|Dec 30, 2023 · 6:56 PM UTC||||
@sabikabaqai|Dec 30, 2023 · 6:56 PM UTC||||
@AchilleBarume|Dec 30, 2023 · 6:56 PM UTC||||
@SegbetullahN|Dec 30, 2023 · 6:56 PM UTC|10|1||
@SawtBeirut|Dec 30, 2023 · 6:56 PM UTC|2|3||
@RobertAWiseman|Dec 30, 2023 · 6:56 PM UTC|1|||
@SVarice_SECOURS|Dec 30, 2023 · 6:56 PM UTC|1||1|
@LamisK|Dec 30, 2023 · 6:56 PM UTC|7|1|1|
@koyundelisi34|Dec 30, 2023 · 6:56 PM UTC|22|6||
@AlnaggarEsra|Dec 30, 2023 · 6:56 PM UTC|2|||
@m3xicatl|Dec 30, 2023 · 6:55 PM UTC||||
@OzmenYakup|Dec 30, 2023 · 6:55 PM UTC||1||
@MoneyMasterGuru|Dec 30, 2023 · 6:55 PM UTC|87|36|3|1
@hijra9030|Dec 30, 2023 · 6:55 PM UTC|1|||
@blecumberri|Dec 30, 2023 · 6:55 PM UTC|4|4||
@CdnWestminster|Dec 30, 2023 · 6:55 PM UTC|2|||
@Kaya44_4434|Dec 30, 2023 · 6:55 PM UTC||||
@AbuAliEnglishB1|Dec 30, 2023 · 6:55 PM UTC||1|1|
@jahidalgoaloy|Dec 30, 2023 · 6:55 PM UTC|6|5||
@ismailtekin34|Dec 30, 2023 · 6:55 PM UTC|3|||
@Hajra2992|Dec 30, 2023 · 6:55 PM UTC|1|||
@AhsanRaza_Jutt|Dec 30, 2023 · 6:55 PM UTC||||
@deshveen|Dec 30, 2023 · 6:55 PM UTC|1|||
@Amrabrgn|Dec 30, 2023 · 6:55 PM UTC|17|9|2|
@hazemalzumaili|Dec 30, 2023 · 6:55 PM UTC||||
@Kaya44_4434|Dec 30, 2023 · 6:54 PM UTC||||
@_aseelalnajjar|Dec 30, 2023 · 6:54 PM UTC|3|3|2|
@Kaya44_4434|Dec 30, 2023 · 6:54 PM UTC||||
@flippinecc|Dec 30, 2023 · 6:54 PM UTC||||
@OnlinePalEng|Dec 30, 2023 · 6:54 PM UTC|164|124|7|3
@olokl329987|Dec 30, 2023 · 6:54 PM UTC||||
@Aqsamanzoor786|Dec 30, 2023 · 6:54 PM UTC||||
@factjotv|Dec 30, 2023 · 6:54 PM UTC|1|||
@Aqsamanzoor786|Dec 30, 2023 · 6:54 PM UTC||||
@7ibrak|Dec 30, 2023 · 6:54 PM UTC||||
@DuvalMarion6|Dec 30, 2023 · 6:54 PM UTC|8|8|2|
@Herciye|Dec 30, 2023 · 6:53 PM UTC|1|||
@odilakudi|Dec 30, 2023 · 6:53 PM UTC||||
@candortalknews|Dec 30, 2023 · 6:53 PM UTC||1||
@nslhngnnli|Dec 30, 2023 · 6:53 PM UTC|8|||
@sunrisegaza|Dec 30, 2023 · 6:53 PM UTC||1||
@richard5832|Dec 30, 2023 · 6:53 PM UTC|1|||1
@Alp1Arslan1|Dec 30, 2023 · 6:53 PM UTC||||
@desnigatu|Dec 30, 2023 · 6:53 PM UTC||||
@DrMuhaysini|Dec 30, 2023 · 6:53 PM UTC|6|3||
@hocine1383747|Dec 30, 2023 · 6:53 PM UTC||||
@mikelayestaran|Dec 30, 2023 · 6:53 PM UTC|26|2|2|
@KhalilEJahshan|Dec 30, 2023 · 6:53 PM UTC||1||
@JenniferCo34638|Dec 30, 2023 · 6:53 PM UTC|1|||
@j68rm|Dec 30, 2023 · 6:53 PM UTC|2|1||
@TwaijG|Dec 30, 2023 · 6:53 PM UTC||||
@Cynehelm_001|Dec 30, 2023 · 6:52 PM UTC|3||1|
@RobertAWiseman|Dec 30, 2023 · 6:52 PM UTC|2||1|
@malekxxx|Dec 30, 2023 · 6:52 PM UTC|2|||
@SpokesmanBooks|Dec 30, 2023 · 6:52 PM UTC|1|||
@Ahedali|Dec 30, 2023 · 6:52 PM UTC||||
@ZaakiYHWH1971|Dec 30, 2023 · 6:52 PM UTC|1||1|
@iammalickzayd|Dec 30, 2023 · 6:52 PM UTC|1|2|1|
@waleedziad101|Dec 30, 2023 · 6:52 PM UTC||||
@ZaakiYHWH1971|Dec 30, 2023 · 6:52 PM UTC|3||2|
@AhmedFekryTV|Dec 30, 2023 · 6:52 PM UTC||||
@khalid_review|Dec 30, 2023 · 6:52 PM UTC|||1|
@Ayse_ayse_gul|Dec 30, 2023 · 6:52 PM UTC|1|||
@hazemalzumaili|Dec 30, 2023 · 6:52 PM UTC|1|||
@Citizen1984_|Dec 30, 2023 · 6:51 PM UTC||||
@MAbdullah21902|Dec 30, 2023 · 6:51 PM UTC|1|||
@MAbdullah21902|Dec 30, 2023 · 6:51 PM UTC|1|||
@MAbdullah21902|Dec 30, 2023 · 6:51 PM UTC|1|||
@MAbdullah21902|Dec 30, 2023 · 6:51 PM UTC||||
@Ali_Sharif6|Dec 30, 2023 · 6:51 PM UTC|15|4|1|1
@MAbdullah21902|Dec 30, 2023 · 6:51 PM UTC||||
@MAbdullah21902|Dec 30, 2023 · 6:51 PM UTC|1|||
@MAbdullah21902|Dec 30, 2023 · 6:51 PM UTC||||
@badr_elislam|Dec 30, 2023 · 6:51 PM UTC||||
@MAbdullah21902|Dec 30, 2023 · 6:51 PM UTC||||
@MAbdullah21902|Dec 30, 2023 · 6:51 PM UTC||||
@ecusack4|Dec 30, 2023 · 6:51 PM UTC|2|||
@PrivacyCestFini|Dec 30, 2023 · 6:51 PM UTC|12|4|1|
@rab3awiii|Dec 30, 2023 · 6:51 PM UTC||||
@WGazapal|Dec 30, 2023 · 6:51 PM UTC|184|169|14|11
@islamic_turkey|Dec 30, 2023 · 6:51 PM UTC|24|4|1|
@SharafulA|Dec 30, 2023 · 6:51 PM UTC||1||
@Efuli_new|Dec 30, 2023 · 6:51 PM UTC||||
@CarymaRules|Dec 30, 2023 · 6:51 PM UTC|269|44|107|24
@Mohamme12211221|Dec 30, 2023 · 6:51 PM UTC||||
@Mohamme12211221|Dec 30, 2023 · 6:51 PM UTC||||
@Mohamme12211221|Dec 30, 2023 · 6:51 PM UTC||||
@Mohamme12211221|Dec 30, 2023 · 6:51 PM UTC||||
@Mohamme12211221|Dec 30, 2023 · 6:50 PM UTC||||
@Mohamme12211221|Dec 30, 2023 · 6:50 PM UTC|1|||
@Mohamme12211221|Dec 30, 2023 · 6:50 PM UTC||||
@BrenaVilaNova|Dec 30, 2023 · 6:50 PM UTC|1|||
@Mohamme12211221|Dec 30, 2023 · 6:50 PM UTC||||
@Mohamme12211221|Dec 30, 2023 · 6:50 PM UTC||||
@C_W_UK|Dec 30, 2023 · 6:50 PM UTC|1|1||
@Ssll0000|Dec 30, 2023 · 6:50 PM UTC|3|1||
@oguzkaganim|Dec 30, 2023 · 6:50 PM UTC||||
@Port3Network___|Dec 30, 2023 · 6:50 PM UTC|37|64|1|2
@oguzkaganim|Dec 30, 2023 · 6:50 PM UTC||||
@saadaldosari21|Dec 30, 2023 · 6:50 PM UTC|4|||
@jornalodia|Dec 30, 2023 · 6:50 PM UTC|5|1|1|
@KareFreeGaza|Dec 30, 2023 · 6:50 PM UTC||||
@AbdulRe52845507|Dec 30, 2023 · 6:50 PM UTC|13||8|2
@Tasnimnews_EN|Dec 30, 2023 · 6:50 PM UTC|2|||
@oguzkaganim|Dec 30, 2023 · 6:49 PM UTC||||
@oguzkaganim|Dec 30, 2023 · 6:49 PM UTC||||
@vered_mevorach|Dec 30, 2023 · 6:49 PM UTC||||
@MoneyMasterGuru|Dec 30, 2023 · 6:49 PM UTC|1|1||
@NewThought__|Dec 30, 2023 · 6:49 PM UTC||||
@Rehber0571|Dec 30, 2023 · 6:49 PM UTC|1|2||
@Abdulla76317867|Dec 30, 2023 · 6:49 PM UTC||||
@janchoogland|Dec 30, 2023 · 6:49 PM UTC||2||
@hassanoun|Dec 30, 2023 · 6:49 PM UTC|1|||
@almayadeengo|Dec 30, 2023 · 6:49 PM UTC|224|73|4|2
@haider_star28|Dec 30, 2023 · 6:49 PM UTC|5|6|2|
@musulmuslim|Dec 30, 2023 · 6:49 PM UTC||||
@Muhamma66749444|Dec 30, 2023 · 6:49 PM UTC||||
@ghyth_saleh|Dec 30, 2023 · 6:49 PM UTC||||
@ayman_az_|Dec 30, 2023 · 6:49 PM UTC||||
@KamalKh01959668|Dec 30, 2023 · 6:49 PM UTC|1|||
@BeeyongSison|Dec 30, 2023 · 6:49 PM UTC|2|1|1|
@mikelayestaran|Dec 30, 2023 · 6:49 PM UTC|662|409|57|5
@valedc20|Dec 30, 2023 · 6:48 PM UTC|1|||
@PaulAqua2|Dec 30, 2023 · 6:48 PM UTC|1|2||
@LatuffCartoons|Dec 30, 2023 · 6:48 PM UTC|133|47||1
@tariq22qamar|Dec 30, 2023 · 6:48 PM UTC|2||1|
@anews|Dec 30, 2023 · 6:48 PM UTC||||
@JunnonP|Dec 30, 2023 · 6:48 PM UTC||||
@BobbyStrebs|Dec 30, 2023 · 6:48 PM UTC|1|||
@islamic_stance|Dec 30, 2023 · 6:48 PM UTC||||
@factjotv|Dec 30, 2023 · 6:48 PM UTC||||
@AuctionMirza|Dec 30, 2023 · 6:48 PM UTC|54|14|5|2
@FalasAbuAmal|Dec 30, 2023 · 6:48 PM UTC|159|87|2|3
@ahmad_alkheder1|Dec 30, 2023 · 6:48 PM UTC||||
@ThisIsBeirut_|Dec 30, 2023 · 6:48 PM UTC|2|1||
@armytech_net|Dec 30, 2023 · 6:48 PM UTC|4|||
@mikelayestaran|Dec 30, 2023 · 6:48 PM UTC|575|348|29|7
@observatoiregeo|Dec 30, 2023 · 6:48 PM UTC|1|||
@ResistDefender|Dec 30, 2023 · 6:47 PM UTC||1||
@melissachemam|Dec 30, 2023 · 6:47 PM UTC|1||1|
@NewThought__|Dec 30, 2023 · 6:47 PM UTC||||
@ElecReconquete|Dec 30, 2023 · 6:47 PM UTC|||1|1
@ClothedInDignT|Dec 30, 2023 · 6:47 PM UTC||||
@yeryuzuhaber|Dec 30, 2023 · 6:47 PM UTC||||
@MeraklRead|Dec 30, 2023 · 6:47 PM UTC|1|||
